MPRN,Meter Serial Number,Read Value,Read Type,Read Date & Time
10003251046,33964936,1.056000,Active Import Interval (kW),02-01-2023 00:30
10003251046,33964936,0.676000,Active Import Interval (kW),02-01-2023 00:00
10003251046,33964936,1.126000,Active Import Interval (kW),01-01-2023 23:30
10003251046,33964936,1.101000,Active Import Interval (kW),01-01-2023 23:00
10003251046,33964936,0.709000,Active Import Interval (kW),01-01-2023 22:30
10003251046,33964936,0.588000,Active Import Interval (kW),01-01-2023 22:00
10003251046,33964936,0.646000,Active Import Interval (kW),01-01-2023 21:30
10003251046,33964936,0.801000,Active Import Interval (kW),01-01-2023 21:00
10003251046,33964936,0.671000,Active Import Interval (kW),01-01-2023 20:30
10003251046,33964936,1.533000,Active Import Interval (kW),01-01-2023 20:00
10003251046,33964936,3.520000,Active Import Interval (kW),01-01-2023 19:30
10003251046,33964936,1.899000,Active Import Interval (kW),01-01-2023 19:00
10003251046,33964936,1.331000,Active Import Interval (kW),01-01-2023 18:30
10003251046,33964936,1.714000,Active Import Interval (kW),01-01-2023 18:00
10003251046,33964936,2.565000,Active Import Interval (kW),01-01-2023 17:30
10003251046,33964936,1.340000,Active Import Interval (kW),01-01-2023 17:00
10003251046,33964936,1.498000,Active Import Interval (kW),01-01-2023 16:30
10003251046,33964936,2.078000,Active Import Interval (kW),01-01-2023 16:00
10003251046,33964936,1.378000,Active Import Interval (kW),01-01-2023 15:30
10003251046,33964936,1.184000,Active Import Interval (kW),01-01-2023 15:00
10003251046,33964936,1.319000,Active Import Interval (kW),01-01-2023 14:30
10003251046,33964936,1.448000,Active Import Interval (kW),01-01-2023 14:00
10003251046,33964936,1.479000,Active Import Interval (kW),01-01-2023 13:30
10003251046,33964936,1.392000,Active Import Interval (kW),01-01-2023 13:00
10003251046,33964936,1.118000,Active Import Interval (kW),01-01-2023 12:30
10003251046,33964936,1.032000,Active Import Interval (kW),01-01-2023 12:00
10003251046,33964936,0.414000,Active Import Interval (kW),01-01-2023 11:30
10003251046,33964936,0.440000,Active Import Interval (kW),01-01-2023 11:00
10003251046,33964936,0.416000,Active Import Interval (kW),01-01-2023 10:30
10003251046,33964936,0.389000,Active Import Interval (kW),01-01-2023 10:00
10003251046,33964936,0.310000,Active Import Interval (kW),01-01-2023 09:30
10003251046,33964936,0.373000,Active Import Interval (kW),01-01-2023 09:00
10003251046,33964936,0.372000,Active Import Interval (kW),01-01-2023 08:30
10003251046,33964936,0.343000,Active Import Interval (kW),01-01-2023 08:00
10003251046,33964936,0.341000,Active Import Interval (kW),01-01-2023 07:30
10003251046,33964936,0.441000,Active Import Interval (kW),01-01-2023 07:00
10003251046,33964936,0.357000,Active Import Interval (kW),01-01-2023 06:30
10003251046,33964936,0.296000,Active Import Interval (kW),01-01-2023 06:00
10003251046,33964936,0.324000,Active Import Interval (kW),01-01-2023 05:30
10003251046,33964936,0.476000,Active Import Interval (kW),01-01-2023 05:00
10003251046,33964936,0.350000,Active Import Interval (kW),01-01-2023 04:30
10003251046,33964936,0.355000,Active Import Interval (kW),01-01-2023 04:00
10003251046,33964936,0.476000,Active Import Interval (kW),01-01-2023 03:30
10003251046,33964936,0.452000,Active Import Interval (kW),01-01-2023 03:00
10003251046,33964936,0.437000,Active Import Interval (kW),01-01-2023 02:30
10003251046,33964936,0.573000,Active Import Interval (kW),01-01-2023 02:00
10003251046,33964936,0.539000,Active Import Interval (kW),01-01-2023 01:30
10003251046,33964936,0.568000,Active Import Interval (kW),01-01-2023 01:00
10003251046,33964936,0.710000,Active Import Interval (kW),01-01-2023 00:30
10003251046,33964936,1.060000,Active Import Interval (kW),01-01-2023 00:00
10003251046,33964936,2.071000,Active Import Interval (kW),31-12-2022 23:30
10003251046,33964936,1.031000,Active Import Interval (kW),31-12-2022 23:00
10003251046,33964936,0.646000,Active Import Interval (kW),31-12-2022 22:30
10003251046,33964936,0.754000,Active Import Interval (kW),31-12-2022 22:00
10003251046,33964936,0.639000,Active Import Interval (kW),31-12-2022 21:30
10003251046,33964936,0.683000,Active Import Interval (kW),31-12-2022 21:00
10003251046,33964936,0.789000,Active Import Interval (kW),31-12-2022 20:30
10003251046,33964936,1.221000,Active Import Interval (kW),31-12-2022 20:00
10003251046,33964936,1.359000,Active Import Interval (kW),31-12-2022 19:30
10003251046,33964936,1.277000,Active Import Interval (kW),31-12-2022 19:00
10003251046,33964936,1.516000,Active Import Interval (kW),31-12-2022 18:30
10003251046,33964936,1.280000,Active Import Interval (kW),31-12-2022 18:00
10003251046,33964936,1.417000,Active Import Interval (kW),31-12-2022 17:30
10003251046,33964936,2.218000,Active Import Interval (kW),31-12-2022 17:00
10003251046,33964936,2.201000,Active Import Interval (kW),31-12-2022 16:30
10003251046,33964936,2.022000,Active Import Interval (kW),31-12-2022 16:00
10003251046,33964936,1.886000,Active Import Interval (kW),31-12-2022 15:30
10003251046,33964936,1.209000,Active Import Interval (kW),31-12-2022 15:00
10003251046,33964936,2.189000,Active Import Interval (kW),31-12-2022 14:30
10003251046,33964936,2.184000,Active Import Interval (kW),31-12-2022 14:00
10003251046,33964936,1.103000,Active Import Interval (kW),31-12-2022 13:30
10003251046,33964936,1.175000,Active Import Interval (kW),31-12-2022 13:00
10003251046,33964936,1.440000,Active Import Interval (kW),31-12-2022 12:30
10003251046,33964936,1.452000,Active Import Interval (kW),31-12-2022 12:00
10003251046,33964936,1.062000,Active Import Interval (kW),31-12-2022 11:30
10003251046,33964936,0.449000,Active Import Interval (kW),31-12-2022 11:00
10003251046,33964936,0.571000,Active Import Interval (kW),31-12-2022 10:30
10003251046,33964936,0.568000,Active Import Interval (kW),31-12-2022 10:00
10003251046,33964936,0.904000,Active Import Interval (kW),31-12-2022 09:30
10003251046,33964936,0.727000,Active Import Interval (kW),31-12-2022 09:00
10003251046,33964936,0.437000,Active Import Interval (kW),31-12-2022 08:30
10003251046,33964936,0.410000,Active Import Interval (kW),31-12-2022 08:00
10003251046,33964936,0.523000,Active Import Interval (kW),31-12-2022 07:30
10003251046,33964936,0.496000,Active Import Interval (kW),31-12-2022 07:00
10003251046,33964936,0.461000,Active Import Interval (kW),31-12-2022 06:30
10003251046,33964936,0.555000,Active Import Interval (kW),31-12-2022 06:00
10003251046,33964936,0.500000,Active Import Interval (kW),31-12-2022 05:30
10003251046,33964936,0.429000,Active Import Interval (kW),31-12-2022 05:00
10003251046,33964936,0.554000,Active Import Interval (kW),31-12-2022 04:30
10003251046,33964936,0.457000,Active Import Interval (kW),31-12-2022 04:00
10003251046,33964936,0.507000,Active Import Interval (kW),31-12-2022 03:30
10003251046,33964936,0.545000,Active Import Interval (kW),31-12-2022 03:00
10003251046,33964936,0.478000,Active Import Interval (kW),31-12-2022 02:30
10003251046,33964936,0.682000,Active Import Interval (kW),31-12-2022 02:00
10003251046,33964936,0.624000,Active Import Interval (kW),31-12-2022 01:30
10003251046,33964936,0.729000,Active Import Interval (kW),31-12-2022 01:00
10003251046,33964936,1.950000,Active Import Interval (kW),31-12-2022 00:30
10003251046,33964936,2.229000,Active Import Interval (kW),31-12-2022 00:00
10003251046,33964936,2.408000,Active Import Interval (kW),30-12-2022 23:30
10003251046,33964936,1.093000,Active Import Interval (kW),30-12-2022 23:00
10003251046,33964936,2.010000,Active Import Interval (kW),30-12-2022 22:30
10003251046,33964936,1.059000,Active Import Interval (kW),30-12-2022 22:00
10003251046,33964936,0.980000,Active Import Interval (kW),30-12-2022 21:30
10003251046,33964936,1.242000,Active Import Interval (kW),30-12-2022 21:00
10003251046,33964936,0.798000,Active Import Interval (kW),30-12-2022 20:30
10003251046,33964936,1.122000,Active Import Interval (kW),30-12-2022 20:00
10003251046,33964936,2.567000,Active Import Interval (kW),30-12-2022 19:30
10003251046,33964936,4.409000,Active Import Interval (kW),30-12-2022 19:00
10003251046,33964936,3.151000,Active Import Interval (kW),30-12-2022 18:30
10003251046,33964936,2.205000,Active Import Interval (kW),30-12-2022 18:00
10003251046,33964936,1.273000,Active Import Interval (kW),30-12-2022 17:30
10003251046,33964936,1.398000,Active Import Interval (kW),30-12-2022 17:00
10003251046,33964936,1.365000,Active Import Interval (kW),30-12-2022 16:30
10003251046,33964936,1.344000,Active Import Interval (kW),30-12-2022 16:00
10003251046,33964936,1.999000,Active Import Interval (kW),30-12-2022 15:30
10003251046,33964936,1.228000,Active Import Interval (kW),30-12-2022 15:00
10003251046,33964936,1.288000,Active Import Interval (kW),30-12-2022 14:30
10003251046,33964936,1.393000,Active Import Interval (kW),30-12-2022 14:00
10003251046,33964936,1.193000,Active Import Interval (kW),30-12-2022 13:30
10003251046,33964936,1.236000,Active Import Interval (kW),30-12-2022 13:00
10003251046,33964936,1.196000,Active Import Interval (kW),30-12-2022 12:30
10003251046,33964936,1.783000,Active Import Interval (kW),30-12-2022 12:00
10003251046,33964936,0.447000,Active Import Interval (kW),30-12-2022 11:30
10003251046,33964936,0.470000,Active Import Interval (kW),30-12-2022 11:00
10003251046,33964936,0.381000,Active Import Interval (kW),30-12-2022 10:30
10003251046,33964936,0.416000,Active Import Interval (kW),30-12-2022 10:00
10003251046,33964936,0.468000,Active Import Interval (kW),30-12-2022 09:30
10003251046,33964936,0.414000,Active Import Interval (kW),30-12-2022 09:00
10003251046,33964936,0.379000,Active Import Interval (kW),30-12-2022 08:30
10003251046,33964936,0.474000,Active Import Interval (kW),30-12-2022 08:00
10003251046,33964936,0.487000,Active Import Interval (kW),30-12-2022 07:30
10003251046,33964936,0.467000,Active Import Interval (kW),30-12-2022 07:00
10003251046,33964936,0.530000,Active Import Interval (kW),30-12-2022 06:30
10003251046,33964936,0.549000,Active Import Interval (kW),30-12-2022 06:00
10003251046,33964936,0.480000,Active Import Interval (kW),30-12-2022 05:30
10003251046,33964936,0.525000,Active Import Interval (kW),30-12-2022 05:00
10003251046,33964936,0.470000,Active Import Interval (kW),30-12-2022 04:30
10003251046,33964936,0.506000,Active Import Interval (kW),30-12-2022 04:00
10003251046,33964936,0.673000,Active Import Interval (kW),30-12-2022 03:30
10003251046,33964936,0.557000,Active Import Interval (kW),30-12-2022 03:00
10003251046,33964936,0.656000,Active Import Interval (kW),30-12-2022 02:30
10003251046,33964936,0.628000,Active Import Interval (kW),30-12-2022 02:00
10003251046,33964936,0.650000,Active Import Interval (kW),30-12-2022 01:30
10003251046,33964936,0.799000,Active Import Interval (kW),30-12-2022 01:00
10003251046,33964936,1.605000,Active Import Interval (kW),30-12-2022 00:30
10003251046,33964936,2.941000,Active Import Interval (kW),30-12-2022 00:00
10003251046,33964936,0.995000,Active Import Interval (kW),29-12-2022 23:30
10003251046,33964936,0.855000,Active Import Interval (kW),29-12-2022 23:00
10003251046,33964936,0.933000,Active Import Interval (kW),29-12-2022 22:30
10003251046,33964936,0.842000,Active Import Interval (kW),29-12-2022 22:00
10003251046,33964936,0.838000,Active Import Interval (kW),29-12-2022 21:30
10003251046,33964936,1.466000,Active Import Interval (kW),29-12-2022 21:00
10003251046,33964936,1.214000,Active Import Interval (kW),29-12-2022 20:30
10003251046,33964936,1.119000,Active Import Interval (kW),29-12-2022 20:00
10003251046,33964936,2.549000,Active Import Interval (kW),29-12-2022 19:30
10003251046,33964936,1.336000,Active Import Interval (kW),29-12-2022 19:00
10003251046,33964936,1.615000,Active Import Interval (kW),29-12-2022 18:30
10003251046,33964936,2.293000,Active Import Interval (kW),29-12-2022 18:00
10003251046,33964936,1.371000,Active Import Interval (kW),29-12-2022 17:30
10003251046,33964936,1.678000,Active Import Interval (kW),29-12-2022 17:00
10003251046,33964936,1.442000,Active Import Interval (kW),29-12-2022 16:30
10003251046,33964936,1.485000,Active Import Interval (kW),29-12-2022 16:00
10003251046,33964936,1.932000,Active Import Interval (kW),29-12-2022 15:30
10003251046,33964936,1.182000,Active Import Interval (kW),29-12-2022 15:00
10003251046,33964936,1.217000,Active Import Interval (kW),29-12-2022 14:30
10003251046,33964936,1.133000,Active Import Interval (kW),29-12-2022 14:00
10003251046,33964936,1.191000,Active Import Interval (kW),29-12-2022 13:30
10003251046,33964936,1.705000,Active Import Interval (kW),29-12-2022 13:00
10003251046,33964936,1.460000,Active Import Interval (kW),29-12-2022 12:30
10003251046,33964936,0.294000,Active Import Interval (kW),29-12-2022 12:00
10003251046,33964936,0.410000,Active Import Interval (kW),29-12-2022 11:30
10003251046,33964936,0.332000,Active Import Interval (kW),29-12-2022 11:00
10003251046,33964936,0.383000,Active Import Interval (kW),29-12-2022 10:30
10003251046,33964936,0.514000,Active Import Interval (kW),29-12-2022 10:00
10003251046,33964936,0.351000,Active Import Interval (kW),29-12-2022 09:30
10003251046,33964936,0.351000,Active Import Interval (kW),29-12-2022 09:00
10003251046,33964936,0.405000,Active Import Interval (kW),29-12-2022 08:30
10003251046,33964936,0.376000,Active Import Interval (kW),29-12-2022 08:00
10003251046,33964936,0.457000,Active Import Interval (kW),29-12-2022 07:30
10003251046,33964936,0.398000,Active Import Interval (kW),29-12-2022 07:00
10003251046,33964936,0.368000,Active Import Interval (kW),29-12-2022 06:30
10003251046,33964936,0.421000,Active Import Interval (kW),29-12-2022 06:00
10003251046,33964936,0.344000,Active Import Interval (kW),29-12-2022 05:30
10003251046,33964936,0.552000,Active Import Interval (kW),29-12-2022 05:00
10003251046,33964936,0.482000,Active Import Interval (kW),29-12-2022 04:30
10003251046,33964936,0.521000,Active Import Interval (kW),29-12-2022 04:00
10003251046,33964936,0.538000,Active Import Interval (kW),29-12-2022 03:30
10003251046,33964936,0.505000,Active Import Interval (kW),29-12-2022 03:00
10003251046,33964936,0.571000,Active Import Interval (kW),29-12-2022 02:30
10003251046,33964936,1.258000,Active Import Interval (kW),29-12-2022 02:00
10003251046,33964936,0.711000,Active Import Interval (kW),29-12-2022 01:30
10003251046,33964936,0.919000,Active Import Interval (kW),29-12-2022 01:00
10003251046,33964936,0.787000,Active Import Interval (kW),29-12-2022 00:30
10003251046,33964936,1.904000,Active Import Interval (kW),29-12-2022 00:00
10003251046,33964936,1.223000,Active Import Interval (kW),28-12-2022 23:30
10003251046,33964936,2.041000,Active Import Interval (kW),28-12-2022 23:00
10003251046,33964936,1.156000,Active Import Interval (kW),28-12-2022 22:30
10003251046,33964936,0.681000,Active Import Interval (kW),28-12-2022 22:00
10003251046,33964936,1.160000,Active Import Interval (kW),28-12-2022 21:30
10003251046,33964936,1.023000,Active Import Interval (kW),28-12-2022 21:00
10003251046,33964936,1.468000,Active Import Interval (kW),28-12-2022 20:30
10003251046,33964936,1.530000,Active Import Interval (kW),28-12-2022 20:00
10003251046,33964936,1.610000,Active Import Interval (kW),28-12-2022 19:30
10003251046,33964936,2.240000,Active Import Interval (kW),28-12-2022 19:00
10003251046,33964936,3.093000,Active Import Interval (kW),28-12-2022 18:30
10003251046,33964936,1.366000,Active Import Interval (kW),28-12-2022 18:00
10003251046,33964936,1.211000,Active Import Interval (kW),28-12-2022 17:30
10003251046,33964936,1.124000,Active Import Interval (kW),28-12-2022 17:00
10003251046,33964936,1.211000,Active Import Interval (kW),28-12-2022 16:30
10003251046,33964936,1.245000,Active Import Interval (kW),28-12-2022 16:00
10003251046,33964936,2.057000,Active Import Interval (kW),28-12-2022 15:30
10003251046,33964936,2.862000,Active Import Interval (kW),28-12-2022 15:00
10003251046,33964936,1.229000,Active Import Interval (kW),28-12-2022 14:30
10003251046,33964936,1.270000,Active Import Interval (kW),28-12-2022 14:00
10003251046,33964936,1.137000,Active Import Interval (kW),28-12-2022 13:30
10003251046,33964936,1.351000,Active Import Interval (kW),28-12-2022 13:00
10003251046,33964936,1.175000,Active Import Interval (kW),28-12-2022 12:30
10003251046,33964936,0.705000,Active Import Interval (kW),28-12-2022 12:00
10003251046,33964936,0.854000,Active Import Interval (kW),28-12-2022 11:30
10003251046,33964936,0.447000,Active Import Interval (kW),28-12-2022 11:00
10003251046,33964936,0.418000,Active Import Interval (kW),28-12-2022 10:30
10003251046,33964936,0.690000,Active Import Interval (kW),28-12-2022 10:00
10003251046,33964936,0.658000,Active Import Interval (kW),28-12-2022 09:30
10003251046,33964936,0.589000,Active Import Interval (kW),28-12-2022 09:00
10003251046,33964936,0.432000,Active Import Interval (kW),28-12-2022 08:30
10003251046,33964936,0.366000,Active Import Interval (kW),28-12-2022 08:00
10003251046,33964936,0.426000,Active Import Interval (kW),28-12-2022 07:30
10003251046,33964936,0.340000,Active Import Interval (kW),28-12-2022 07:00
10003251046,33964936,0.441000,Active Import Interval (kW),28-12-2022 06:30
10003251046,33964936,0.424000,Active Import Interval (kW),28-12-2022 06:00
10003251046,33964936,0.406000,Active Import Interval (kW),28-12-2022 05:30
10003251046,33964936,0.484000,Active Import Interval (kW),28-12-2022 05:00
10003251046,33964936,0.447000,Active Import Interval (kW),28-12-2022 04:30
10003251046,33964936,0.553000,Active Import Interval (kW),28-12-2022 04:00
10003251046,33964936,0.544000,Active Import Interval (kW),28-12-2022 03:30
10003251046,33964936,1.881000,Active Import Interval (kW),28-12-2022 03:00
10003251046,33964936,0.695000,Active Import Interval (kW),28-12-2022 02:30
10003251046,33964936,0.775000,Active Import Interval (kW),28-12-2022 02:00
10003251046,33964936,1.278000,Active Import Interval (kW),28-12-2022 01:30
10003251046,33964936,0.717000,Active Import Interval (kW),28-12-2022 01:00
10003251046,33964936,0.869000,Active Import Interval (kW),28-12-2022 00:30
10003251046,33964936,0.794000,Active Import Interval (kW),28-12-2022 00:00
10003251046,33964936,1.091000,Active Import Interval (kW),27-12-2022 23:30
10003251046,33964936,1.488000,Active Import Interval (kW),27-12-2022 23:00
10003251046,33964936,1.613000,Active Import Interval (kW),27-12-2022 22:30
10003251046,33964936,1.157000,Active Import Interval (kW),27-12-2022 22:00
10003251046,33964936,0.821000,Active Import Interval (kW),27-12-2022 21:30
10003251046,33964936,1.389000,Active Import Interval (kW),27-12-2022 21:00
10003251046,33964936,1.537000,Active Import Interval (kW),27-12-2022 20:30
10003251046,33964936,2.138000,Active Import Interval (kW),27-12-2022 20:00
10003251046,33964936,1.869000,Active Import Interval (kW),27-12-2022 19:30
10003251046,33964936,1.660000,Active Import Interval (kW),27-12-2022 19:00
10003251046,33964936,3.495000,Active Import Interval (kW),27-12-2022 18:30
10003251046,33964936,2.446000,Active Import Interval (kW),27-12-2022 18:00
10003251046,33964936,1.448000,Active Import Interval (kW),27-12-2022 17:30
10003251046,33964936,1.243000,Active Import Interval (kW),27-12-2022 17:00
10003251046,33964936,1.763000,Active Import Interval (kW),27-12-2022 16:30
10003251046,33964936,1.328000,Active Import Interval (kW),27-12-2022 16:00
10003251046,33964936,1.166000,Active Import Interval (kW),27-12-2022 15:30
10003251046,33964936,1.220000,Active Import Interval (kW),27-12-2022 15:00
10003251046,33964936,1.261000,Active Import Interval (kW),27-12-2022 14:30
10003251046,33964936,1.480000,Active Import Interval (kW),27-12-2022 14:00
10003251046,33964936,1.322000,Active Import Interval (kW),27-12-2022 13:30
10003251046,33964936,1.355000,Active Import Interval (kW),27-12-2022 13:00
10003251046,33964936,1.290000,Active Import Interval (kW),27-12-2022 12:30
10003251046,33964936,0.391000,Active Import Interval (kW),27-12-2022 12:00
10003251046,33964936,0.457000,Active Import Interval (kW),27-12-2022 11:30
10003251046,33964936,0.409000,Active Import Interval (kW),27-12-2022 11:00
10003251046,33964936,0.499000,Active Import Interval (kW),27-12-2022 10:30
10003251046,33964936,0.501000,Active Import Interval (kW),27-12-2022 10:00
10003251046,33964936,0.481000,Active Import Interval (kW),27-12-2022 09:30
10003251046,33964936,0.480000,Active Import Interval (kW),27-12-2022 09:00
10003251046,33964936,0.459000,Active Import Interval (kW),27-12-2022 08:30
10003251046,33964936,0.562000,Active Import Interval (kW),27-12-2022 08:00
10003251046,33964936,0.473000,Active Import Interval (kW),27-12-2022 07:30
10003251046,33964936,0.548000,Active Import Interval (kW),27-12-2022 07:00
10003251046,33964936,0.429000,Active Import Interval (kW),27-12-2022 06:30
10003251046,33964936,0.517000,Active Import Interval (kW),27-12-2022 06:00
10003251046,33964936,0.468000,Active Import Interval (kW),27-12-2022 05:30
10003251046,33964936,0.554000,Active Import Interval (kW),27-12-2022 05:00
10003251046,33964936,0.474000,Active Import Interval (kW),27-12-2022 04:30
10003251046,33964936,0.565000,Active Import Interval (kW),27-12-2022 04:00
10003251046,33964936,0.421000,Active Import Interval (kW),27-12-2022 03:30
10003251046,33964936,0.798000,Active Import Interval (kW),27-12-2022 03:00
10003251046,33964936,0.457000,Active Import Interval (kW),27-12-2022 02:30
10003251046,33964936,0.689000,Active Import Interval (kW),27-12-2022 02:00
10003251046,33964936,0.685000,Active Import Interval (kW),27-12-2022 01:30
10003251046,33964936,0.651000,Active Import Interval (kW),27-12-2022 01:00
10003251046,33964936,0.682000,Active Import Interval (kW),27-12-2022 00:30
10003251046,33964936,0.976000,Active Import Interval (kW),27-12-2022 00:00
10003251046,33964936,1.278000,Active Import Interval (kW),26-12-2022 23:30
10003251046,33964936,0.887000,Active Import Interval (kW),26-12-2022 23:00
10003251046,33964936,1.004000,Active Import Interval (kW),26-12-2022 22:30
10003251046,33964936,0.990000,Active Import Interval (kW),26-12-2022 22:00
10003251046,33964936,3.224000,Active Import Interval (kW),26-12-2022 21:30
10003251046,33964936,1.893000,Active Import Interval (kW),26-12-2022 21:00
10003251046,33964936,2.801000,Active Import Interval (kW),26-12-2022 20:30
10003251046,33964936,1.426000,Active Import Interval (kW),26-12-2022 20:00
10003251046,33964936,1.373000,Active Import Interval (kW),26-12-2022 19:30
10003251046,33964936,2.484000,Active Import Interval (kW),26-12-2022 19:00
10003251046,33964936,3.691000,Active Import Interval (kW),26-12-2022 18:30
10003251046,33964936,1.544000,Active Import Interval (kW),26-12-2022 18:00
10003251046,33964936,1.253000,Active Import Interval (kW),26-12-2022 17:30
10003251046,33964936,1.383000,Active Import Interval (kW),26-12-2022 17:00
10003251046,33964936,1.167000,Active Import Interval (kW),26-12-2022 16:30
10003251046,33964936,1.457000,Active Import Interval (kW),26-12-2022 16:00
10003251046,33964936,1.513000,Active Import Interval (kW),26-12-2022 15:30
10003251046,33964936,1.283000,Active Import Interval (kW),26-12-2022 15:00
10003251046,33964936,1.239000,Active Import Interval (kW),26-12-2022 14:30
10003251046,33964936,1.399000,Active Import Interval (kW),26-12-2022 14:00
10003251046,33964936,1.278000,Active Import Interval (kW),26-12-2022 13:30
10003251046,33964936,1.022000,Active Import Interval (kW),26-12-2022 13:00
10003251046,33964936,0.752000,Active Import Interval (kW),26-12-2022 12:30
10003251046,33964936,1.085000,Active Import Interval (kW),26-12-2022 12:00
10003251046,33964936,0.543000,Active Import Interval (kW),26-12-2022 11:30
10003251046,33964936,0.537000,Active Import Interval (kW),26-12-2022 11:00
10003251046,33964936,0.579000,Active Import Interval (kW),26-12-2022 10:30
10003251046,33964936,0.542000,Active Import Interval (kW),26-12-2022 10:00
10003251046,33964936,0.567000,Active Import Interval (kW),26-12-2022 09:30
10003251046,33964936,0.572000,Active Import Interval (kW),26-12-2022 09:00
10003251046,33964936,0.570000,Active Import Interval (kW),26-12-2022 08:30
10003251046,33964936,0.584000,Active Import Interval (kW),26-12-2022 08:00
10003251046,33964936,0.521000,Active Import Interval (kW),26-12-2022 07:30
10003251046,33964936,0.548000,Active Import Interval (kW),26-12-2022 07:00
10003251046,33964936,0.528000,Active Import Interval (kW),26-12-2022 06:30
10003251046,33964936,0.609000,Active Import Interval (kW),26-12-2022 06:00
10003251046,33964936,0.548000,Active Import Interval (kW),26-12-2022 05:30
10003251046,33964936,0.614000,Active Import Interval (kW),26-12-2022 05:00
10003251046,33964936,0.534000,Active Import Interval (kW),26-12-2022 04:30
10003251046,33964936,0.568000,Active Import Interval (kW),26-12-2022 04:00
10003251046,33964936,0.605000,Active Import Interval (kW),26-12-2022 03:30
10003251046,33964936,1.003000,Active Import Interval (kW),26-12-2022 03:00
10003251046,33964936,0.815000,Active Import Interval (kW),26-12-2022 02:30
10003251046,33964936,0.705000,Active Import Interval (kW),26-12-2022 02:00
10003251046,33964936,0.798000,Active Import Interval (kW),26-12-2022 01:30
10003251046,33964936,0.878000,Active Import Interval (kW),26-12-2022 01:00
10003251046,33964936,0.692000,Active Import Interval (kW),26-12-2022 00:30
10003251046,33964936,1.124000,Active Import Interval (kW),26-12-2022 00:00
10003251046,33964936,0.938000,Active Import Interval (kW),25-12-2022 23:30
10003251046,33964936,2.820000,Active Import Interval (kW),25-12-2022 23:00
10003251046,33964936,1.098000,Active Import Interval (kW),25-12-2022 22:30
10003251046,33964936,0.952000,Active Import Interval (kW),25-12-2022 22:00
10003251046,33964936,3.372000,Active Import Interval (kW),25-12-2022 21:30
10003251046,33964936,2.652000,Active Import Interval (kW),25-12-2022 21:00
10003251046,33964936,1.631000,Active Import Interval (kW),25-12-2022 20:30
10003251046,33964936,1.404000,Active Import Interval (kW),25-12-2022 20:00
10003251046,33964936,1.365000,Active Import Interval (kW),25-12-2022 19:30
10003251046,33964936,1.812000,Active Import Interval (kW),25-12-2022 19:00
10003251046,33964936,1.647000,Active Import Interval (kW),25-12-2022 18:30
10003251046,33964936,1.411000,Active Import Interval (kW),25-12-2022 18:00
10003251046,33964936,1.738000,Active Import Interval (kW),25-12-2022 17:30
10003251046,33964936,2.470000,Active Import Interval (kW),25-12-2022 17:00
10003251046,33964936,1.352000,Active Import Interval (kW),25-12-2022 16:30
10003251046,33964936,2.505000,Active Import Interval (kW),25-12-2022 16:00
10003251046,33964936,1.455000,Active Import Interval (kW),25-12-2022 15:30
10003251046,33964936,4.032000,Active Import Interval (kW),25-12-2022 15:00
10003251046,33964936,3.602000,Active Import Interval (kW),25-12-2022 14:30
10003251046,33964936,2.527000,Active Import Interval (kW),25-12-2022 14:00
10003251046,33964936,2.133000,Active Import Interval (kW),25-12-2022 13:30
10003251046,33964936,1.400000,Active Import Interval (kW),25-12-2022 13:00
10003251046,33964936,1.173000,Active Import Interval (kW),25-12-2022 12:30
10003251046,33964936,2.143000,Active Import Interval (kW),25-12-2022 12:00
10003251046,33964936,0.479000,Active Import Interval (kW),25-12-2022 11:30
10003251046,33964936,0.656000,Active Import Interval (kW),25-12-2022 11:00
10003251046,33964936,0.366000,Active Import Interval (kW),25-12-2022 10:30
10003251046,33964936,0.454000,Active Import Interval (kW),25-12-2022 10:00
10003251046,33964936,0.394000,Active Import Interval (kW),25-12-2022 09:30
10003251046,33964936,0.365000,Active Import Interval (kW),25-12-2022 09:00
10003251046,33964936,0.492000,Active Import Interval (kW),25-12-2022 08:30
10003251046,33964936,0.422000,Active Import Interval (kW),25-12-2022 08:00
10003251046,33964936,0.429000,Active Import Interval (kW),25-12-2022 07:30
10003251046,33964936,0.478000,Active Import Interval (kW),25-12-2022 07:00
10003251046,33964936,0.418000,Active Import Interval (kW),25-12-2022 06:30
10003251046,33964936,0.427000,Active Import Interval (kW),25-12-2022 06:00
10003251046,33964936,0.378000,Active Import Interval (kW),25-12-2022 05:30
10003251046,33964936,0.329000,Active Import Interval (kW),25-12-2022 05:00
10003251046,33964936,0.442000,Active Import Interval (kW),25-12-2022 04:30
10003251046,33964936,0.325000,Active Import Interval (kW),25-12-2022 04:00
10003251046,33964936,0.424000,Active Import Interval (kW),25-12-2022 03:30
10003251046,33964936,0.810000,Active Import Interval (kW),25-12-2022 03:00
10003251046,33964936,0.615000,Active Import Interval (kW),25-12-2022 02:30
10003251046,33964936,1.494000,Active Import Interval (kW),25-12-2022 02:00
10003251046,33964936,0.689000,Active Import Interval (kW),25-12-2022 01:30
10003251046,33964936,0.937000,Active Import Interval (kW),25-12-2022 01:00
10003251046,33964936,4.186000,Active Import Interval (kW),25-12-2022 00:30
10003251046,33964936,1.488000,Active Import Interval (kW),25-12-2022 00:00
10003251046,33964936,0.883000,Active Import Interval (kW),24-12-2022 23:30
10003251046,33964936,0.846000,Active Import Interval (kW),24-12-2022 23:00
